,,,,,,A2A,A2B,A2C,A3B,A4,A5,B2,B3,B4,B5,B6,B7,B8,C2A,C2A.1,C2A.2,C2A.3,C2A.4,C2B,C2C,C3A,C3B,C3C,D2,D3
Reporting Year,StateName,LEAName,New/Closed LEA/ESA,NCESID,Year used to make the LEA/ESA/SEA determinations,Total LEA/ESA allocation for Section 611 of IDEA FFY 2020 ($),Total LEA/ESA allocation for Section 611 of IDEA FFY 2021 ($),Increase in LEA/ESA allocations for Section 611 from FFY 2020 to FFY 2021 ($),Total LEA/ESA allocation for Section 619 of IDEA FFY 2021 ($),Total LEA/ESA allocations for Section 611 and 619 of IDEA for FFY 2021 ($),15% of the total LEA/ESA allocations for Section 611 and 619 of IDEA for FFY 2021 ($),Determination under 34 CFR 300.600(a)(2) that controls whether the LEA may be able to reduce MOE during SY 2021-22,Reduction of local and/or state funds taken pursuant to Section 613(a)(2)(C) by the LEA/ESA during SY 2021-22 ($),Percent of the available reduction taken by LEA /ESA during SY 2021-22 (%),Did the State determine whether the LEA/ESA met the MOE compliance standard in FFY 2021/SY 2021-22? (Y/N),Did the LEA/ESA meet the MOE compliance standard in FFY 2021/SY 2021-22? (Y/N),"By the date of this data submission, did the State return non-Federal funds to the Department based on the failure of the LEA/ESA to meet the MOE compliance standard in FFY 2021/SY 2021-22? (Y/N)",What amount of non-Federal funds did the State return to the Department based on the failure of the LEA/ESA to meet the MOE compliance standard in FFY 2021/SY 2021-22? ($),Required CEIS Was the LEA/ESA required to use 15% of funds for CEIS due to significant disproportionality in SY 2021-22? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'identification as a child with a disability'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'identification by disability category'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'placement in a particular educational setting'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'disciplinary action'? (Y/N),Required CEIS Amount reserved for required CEIS in the LEA /ESA in SY 2021-22 ($),Required CEIS Percent taken for required CEIS in the LEA /ESA in SY 2021-22 (%),Voluntary CEIS Did the LEA/ESA voluntarily use up to 15% of IDEA 611 and 619 fund for CEIS in SY 2021-22? (Y/N),Voluntary CEIS Amount reserved for voluntary CEIS in SY 2021-22 ($),Voluntary CEIS Percent taken for voluntary CEIS during SY 2021-22 (%),Total number of children receiving CEIS under the IDEA in the LEA/ESA during SY 2021-22,"Total number of children who received CEIS under the IDEA anytime in the past two school years (including SY 2019-20, SY 2020-21 and SY 2021-22) and received special education and related services in SY 2021-22"
2021,Iowa,NORWALK COMM SCHOOL DISTRICT, ,1921240,2019-20,138773,164316,25543,+,164316,24647.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,ODEBOLT ARTHUR BATTLE CREEK IDA GROVE COMM SCHOOL DISTRICT, ,1921600,2019-20,47712,54323,6611,+,54323,8148.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,OELWEIN COMM SCHOOL DISTRICT, ,1921630,2019-20,67093,77171,10078,+,77171,11575.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,OGDEN COMM SCHOOL DISTRICT, ,1921660,2019-20,28567,32496,3929,+,32496,4874.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,OLIN CONSOLIDATED SCHOOL DISTRICT, ,1921720,2019-20,10657,12112,1455,+,12112,1816.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,ORIENT-MACKSBURG COMM SCHOOL DISTRICT, ,1921810,2019-20,9209,10416,1207,+,10416,1562.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,OSAGE COMM SCHOOL DISTRICT, ,1921840,2019-20,41184,47274,6090,+,47274,7091.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,OSKALOOSA COMM SCHOOL DISTRICT, ,1921870,2019-20,114532,131741,17209,+,131741,19761.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,OTTUMWA COMM SCHOOL DISTRICT, ,1922110,2019-20,230322,270080,39758,+,270080,40512,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,PATON-CHURDAN COMM SCHOOL DISTRICT, ,1922380,2019-20,10441,12100,1659,+,12100,1815,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,PEKIN COMM SCHOOL DISTRICT, ,1922440,2019-20,29539,33526,3987,+,33526,5028.9,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,PELLA COMM SCHOOL DISTRICT, ,1922470,2019-20,116893,133048,16155,+,133048,19957.2,2,+,0,1,1,+,+,1,1,0,0,0,19957,15,0,+,0,+,+
2021,Iowa,PERRY COMM SCHOOL DISTRICT, ,1922530,2019-20,94839,110222,15383,+,110222,16533.3,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,PLEASANT VALLEY COMM SCHOOL DISTRICT, ,1923110,2019-20,215564,256832,41268,+,256832,38524.8,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,PLEASANTVILLE COMM SCHOOL DISTRICT, ,1923160,2019-20,30541,34680,4139,+,34680,5202,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,POCAHONTAS AREA COMM SCHOOL DISTRICT, ,1923190,2019-20,33760,39052,5292,+,39052,5857.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,POSTVILLE COMM SCHOOL DISTRICT, ,1923340,2019-20,42229,47709,5480,+,47709,7156.35,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,RED OAK COMM SCHOOL DISTRICT, ,1924000,2019-20,50661,58970,8309,+,58970,8845.5,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,REMSEN-UNION COMM SCHOOL DISTRICT, ,1924120,2019-20,22040,24954,2914,+,24954,3743.1,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,RICEVILLE COMM SCHOOL DISTRICT, ,1924150,2019-20,15682,18472,2790,+,18472,2770.8,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,ROCK VALLEY COMM SCHOOL DISTRICT, ,1924660,2019-20,55271,66406,11135,+,66406,9960.9,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,ROLAND-STORY COMM SCHOOL DISTRICT, ,1924870,2019-20,44491,50389,5898,+,50389,7558.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,RUDD-ROCKFORD-MARBLE RK COMM SCHOOL DISTRICT, ,1924960,2019-20,19522,22593,3071,+,22593,3388.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,RUTHVEN-AYRSHIRE COMM SCHOOL DISTRICT, ,1925050,2019-20,11300,13318,2018,+,13318,1997.7,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,ST ANSGAR COMM SCHOOL DISTRICT, ,1925200,2019-20,25216,29932,4716,+,29932,4489.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SAYDEL COMM SCHOOL DISTRICT, ,1925320,2019-20,60312,67132,6820,+,67132,10069.8,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SCHALLER-CRESTLAND COMM SCHOOL DISTRICT, ,1925380,2019-20,19047,22488,3441,+,22488,3373.2,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SCHLESWIG COMM SCHOOL DISTRICT, ,1925410,2019-20,11370,13409,2039,+,13409,2011.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SERGEANT BLUFF-LUTON COMM SCHOOL DISTRICT, ,1925590,2019-20,66843,75785,8942,+,75785,11367.75,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SEYMOUR COMM SCHOOL DISTRICT, ,1925620,2019-20,12707,14308,1601,+,14308,2146.2,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST FORK COMM SCHOOL DISTRICT, ,1925920,2019-20,35167,40840,5673,+,40840,6126,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SHELDON COMM SCHOOL DISTRICT, ,1925980,2019-20,56607,68034,11427,+,68034,10205.1,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SHENANDOAH COMM SCHOOL DISTRICT, ,1926070,2019-20,52226,58785,6559,+,58785,8817.75,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SIDNEY COMM SCHOOL DISTRICT, ,1926250,2019-20,18392,21310,2918,+,21310,3196.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SIGOURNEY COMM SCHOOL DISTRICT, ,1926280,2019-20,25128,29304,4176,+,29304,4395.6,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SIOUX CENTER COMM SCHOOL DISTRICT, ,1926370,2019-20,93538,112080,18542,+,112080,16812,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SIOUX CITY COMM SCHOOL DISTRICT, ,1926400,2019-20,782555,902380,119825,+,902380,135357,2,+,0,1,1,+,+,0,0,0,0,0,+,0,1,117266,13,25,27
2021,Iowa,SOLON COMM SCHOOL DISTRICT, ,1926580,2019-20,58564,69134,10570,+,69134,10370.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SOUTH HAMILTON COMM SCHOOL DISTRICT, ,1926640,2019-20,29031,32976,3945,+,32976,4946.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SOUTH PAGE COMM SCHOOL DISTRICT, ,1926670,2019-20,9334,11226,1892,+,11226,1683.9,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SOUTH TAMA COUNTY COMM SCHOOL DISTRICT, ,1926730,2019-20,76427,88482,12055,+,88482,13272.3,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SOUTH WINNESHIEK COMM SCHOOL DISTRICT, ,1926790,2019-20,33838,34672,834,+,34672,5200.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SOUTHEAST POLK COMM SCHOOL DISTRICT, ,1926820,2019-20,327522,379268,51746,+,379268,56890.2,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SOUTHEAST WARREN COMM SCHOOL DISTRICT, ,1926850,2019-20,24036,28198,4162,+,28198,4229.7,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SPENCER COMM SCHOOL DISTRICT, ,1926910,2019-20,100107,116931,16824,+,116931,17539.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SPIRIT LAKE COMM SCHOOL DISTRICT, ,1927000,2019-20,51873,61649,9776,+,61649,9247.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SPRINGVILLE COMM SCHOOL DISTRICT, ,1927060,2019-20,17551,21443,3892,+,21443,3216.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,STANTON COMM SCHOOL DISTRICT, ,1927240,2019-20,8435,10628,2193,+,10628,1594.2,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,STARMONT COMM SCHOOL DISTRICT, ,1927270,2019-20,29047,33843,4796,+,33843,5076.45,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,STORM LAKE COMM SCHOOL DISTRICT, ,1927390,2019-20,143215,168852,25637,+,168852,25327.8,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,STRATFORD COMM SCHOOL DISTRICT, ,1927480,2019-20,6539,7208,669,+,7208,1081.2,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST CENTRAL VALLEY COMM SCHOOL DISTRICT, ,1927500,2019-20,43491,51002,7511,+,51002,7650.3,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SUMNER-FREDERICKSBURG COMM SCHOOL DISTRICT, ,1927600,2019-20,36316,41670,5354,+,41670,6250.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,TIPTON COMM SCHOOL DISTRICT, ,1927870,2019-20,38428,44978,6550,+,44978,6746.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,TREYNOR COMM SCHOOL DISTRICT, ,1927960,2019-20,28321,31283,2962,+,31283,4692.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,TRI-CENTER COMM SCHOOL DISTRICT, ,1927990,2019-20,29431,34543,5112,+,34543,5181.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,TRI-COUNTY COMM SCHOOL DISTRICT, ,1928020,2019-20,13803,15866,2063,+,15866,2379.9,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,TRIPOLI COMM SCHOOL DISTRICT, ,1928050,2019-20,18885,21580,2695,+,21580,3237,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,TURKEY VALLEY COMM SCHOOL DISTRICT, ,1928110,2019-20,18461,20464,2003,+,20464,3069.6,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,TWIN CEDARS COMM SCHOOL DISTRICT, ,1928170,2019-20,16173,18189,2016,+,18189,2728.35,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,TWIN RIVERS COMM SCHOOL DISTRICT, ,1928200,2019-20,7031,8718,1687,+,8718,1307.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,UNDERWOOD COMM SCHOOL DISTRICT, ,1928230,2019-20,30389,37717,7328,+,37717,5657.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,UNITED COMM SCHOOL DISTRICT, ,1928560,2019-20,18296,20053,1757,+,20053,3007.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,URBANDALE COMM SCHOOL DISTRICT, ,1928680,2019-20,177408,204932,27524,+,204932,30739.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,VAN BUREN COMM SCHOOL DISTRICT, ,1928980,2019-20,44925,51948,7023,+,51948,7792.2,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,VAN METER COMM SCHOOL DISTRICT, ,1929010,2019-20,32843,39389,6546,+,39389,5908.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,VILLISCA COMM SCHOOL DISTRICT, ,1929280,2019-20,14606,16236,1630,+,16236,2435.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,VINTON-SHELLSBURG COMM SCHOOL DISTRICT, ,1929310,2019-20,71902,84938,13036,+,84938,12740.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WACO COMM SCHOOL DISTRICT, ,1929490,2019-20,23315,25689,2374,+,25689,3853.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,EAST SAC COUNTY COMM SCHOOL DISTRICT, ,1929580,2019-20,40251,46404,6153,+,46404,6960.6,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WAPELLO COMM SCHOOL DISTRICT, ,1929730,2019-20,27532,31392,3860,+,31392,4708.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WAPSIE VALLEY COMM SCHOOL DISTRICT, ,1929760,2019-20,30066,34627,4561,+,34627,5194.05,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WASHINGTON COMM SCHOOL DISTRICT, ,1930240,2019-20,83811,93895,10084,+,93895,14084.25,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WATERLOO COMM SCHOOL DISTRICT, ,1930480,2019-20,612594,700665,88071,+,700665,105099.75,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WAUKEE COMM SCHOOL DISTRICT, ,1930510,2019-20,539570,646113,106543,+,646113,96916.95,1,+,0,1,1,+,+,1,0,0,0,1,96917,15,0,+,0,+,+
2021,Iowa,WAVERLY-SHELL ROCK COMM SCHOOL DISTRICT, ,1930540,2019-20,97909,113109,15200,+,113109,16966.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WAYNE COMM SCHOOL DISTRICT, ,1930560,2019-20,29064,31873,2809,+,31873,4780.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEBSTER CITY COMM SCHOOL DISTRICT, ,1930630,2019-20,87670,101012,13342,+,101012,15151.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST BEND-MALLARD COMM SCHOOL DISTRICT, ,1930720,2019-20,14521,17711,3190,+,17711,2656.65,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST BRANCH COMM SCHOOL DISTRICT, ,1930750,2019-20,33695,39335,5640,+,39335,5900.25,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST BURLINGTON IND SCHOOL DISTRICT, ,1930780,2019-20,25694,29088,3394,+,29088,4363.2,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST CENTRAL COMM SCHOOL DISTRICT, ,1930870,2019-20,12896,14949,2053,+,14949,2242.35,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST DELAWARE COUNTY COMM SCHOOL DISTRICT, ,1930900,2019-20,71736,83748,12012,+,83748,12562.2,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST DES MOINES COMM SCHOOL DISTRICT, ,1930930,2019-20,464833,532218,67385,+,532218,79832.7,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST HARRISON COMM SCHOOL DISTRICT, ,1930960,2019-20,14910,18190,3280,+,18190,2728.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST LIBERTY COMM SCHOOL DISTRICT, ,1930990,2019-20,66280,74359,8079,+,74359,11153.85,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST LYON COMM SCHOOL DISTRICT, ,1931020,2019-20,45525,53830,8305,+,53830,8074.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST MARSHALL COMM SCHOOL DISTRICT, ,1931080,2019-20,37635,43654,6019,+,43654,6548.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST MONONA COMM SCHOOL DISTRICT, ,1931110,2019-20,29749,34553,4804,+,34553,5182.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WEST SIOUX COMM SCHOOL DISTRICT, ,1931290,2019-20,46353,51771,5418,+,51771,7765.65,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WESTERN DUBUQUE COMM SCHOOL DISTRICT, ,1931350,2019-20,183802,213371,29569,+,213371,32005.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WESTWOOD COMM SCHOOL DISTRICT, ,1931470,2019-20,25622,29146,3524,+,29146,4371.9,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WHITING COMM SCHOOL DISTRICT, ,1931620,2019-20,9564,11108,1544,+,11108,1666.2,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WILLIAMSBURG COMM SCHOOL DISTRICT, ,1931680,2019-20,52346,61838,9492,+,61838,9275.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WILTON COMM SCHOOL DISTRICT, ,1931800,2019-20,38915,45073,6158,+,45073,6760.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WINFIELD-MT UNION COMM SCHOOL DISTRICT, ,1931830,2019-20,15762,18650,2888,+,18650,2797.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WINTERSET COMM SCHOOL DISTRICT, ,1931860,2019-20,77275,87620,10345,+,87620,13143,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WOODBINE COMM SCHOOL DISTRICT, ,1931920,2019-20,21312,25573,4261,+,25573,3835.95,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WOODBURY CENTRAL COMM SCHOOL DISTRICT, ,1931950,2019-20,24959,27887,2928,+,27887,4183.05,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,WOODWARD-GRANGER COMM SCHOOL DISTRICT, ,1932010,2019-20,43987,52653,8666,+,52653,7897.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,AEA 1 Keystone AEA, ,1999001,2019-20,6008164,7363488,1355324,363225,7726713,1159006.95,1,677662,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,AEA 8 Prairie Lakes AEA, ,1999005,2019-20,6256492,7716371,1459879,702811,8419182,1262877.3,1,729940,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,AEA 267, ,1999007,2019-20,12026780,14857421,2830641,397968,15255389,2288308.35,1,1415321,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,AEA 9 Mississippi Bend AEA, ,1999009,2019-20,8623294,10744998,2121704,454282,11199280,1679892,1,1060852,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,AEA 10 Grant Wood AEA, ,1999010,2019-20,11988494,15169274,3180780,622810,15792084,2368812.6,1,1590390,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,AEA 11 Heartland AEA, ,1999011,2019-20,23101804,29619324,6517520,1156286,30775610,4616341.5,1,3258760,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,AEA 12 Northwest AEA, ,1999012,2019-20,7758111,9737296,1979185,420153,10157449,1523617.35,1,989593,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,AEA 13 Green Hills AEA, ,1999013,2019-20,7627760,9330310,1702550,523335,9853645,1478046.75,1,851275,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,AEA 15 Southern Prairie AEA 15, ,1999015,2019-20,7320332,8936487,1616155,449023,9385510,1407826.5,1,808078,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,PCM COMM SCHOOL DISTRICT, ,1999017,2019-20,47266,53313,6047,+,53313,7996.95,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,SOUTHEAST WEBSTER-GRAND COMM SCHOOL DISTRICT, ,1999019,2019-20,26058,29733,3675,+,29733,4459.95,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,Iowa School for the Deaf, ,19F0001,2019-20,91180,89013,-2167,+,89013,13351.95,+,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,Cherokee Mental Health Institute, ,19F0002,2019-20,4249,5989,1740,+,5989,898.35,+,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,Iowa Department of Corrections, ,19F0004,2019-20,84870,101490,16620,+,101490,15223.5,+,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,University of Iowa Child Psychiatry Unit, ,19F0005,2019-20,9793,10496,703,+,10496,1574.4,+,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,Independence Mental Health Institute, ,19F0007,2019-20,40692,33524,-7168,+,33524,5028.6,+,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Iowa,State Training School, ,19F0008,2019-20,68766,71258,2492,+,71258,10688.7,+,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2021,Kansas,Wamego Spec Serv Coop 320, ,2000003,2020-21,633895,798926,165031,34830,833756,125063.4,1,0,0,1,1,+,+,0,+,+,+,+,+,0,0,+,0,+,+
2021,Kansas,Ottawa USD 290, ,2000015,2020-21,506752,619196,112444,28060,647256,97088.4,3,0,0,1,1,+,+,0,+,+,+,+,+,0,0,+,0,+,+
2021,Kansas,Marshall Co SEC 364, ,2000016,2020-21,300255,378013,77758,15919,393932,59089.8,1,0,0,1,1,+,+,0,+,+,+,+,+,0,0,+,0,+,+
2021,Kansas,Kansas School for the Blind S0604, ,2000018,2020-21,31255,31707,452,0,31707,4756.05,1,0,0,1,1,+,+,0,+,+,+,+,+,0,0,+,0,+,+
2021,Kansas,Kansas School for the Deaf S0610, ,2000019,2020-21,106444,111918,5474,6685,118603,17790.45,1,0,0,1,1,+,+,0,+,+,+,+,+,0,0,+,0,+,+
2021,Kansas,Parsons State Hospital S0507, ,2000022,2020-21,13633,14765,1132,0,14765,2214.75,1,0,0,1,1,+,+,0,+,+,+,+,+,0,0,+,0,+,+
2021,Kansas,Department of Corrections Kansas S0521, ,2000024,2020-21,119252,120688,1436,0,120688,18103.2,1,0,0,1,1,+,+,0,+,+,+,+,+,0,0,+,0,+,+
2021,Kansas,Brown Co Ks SEC 615, ,2000033,2020-21,381260,458677,77417,29268,487945,73191.75,1,0,0,1,1,+,+,0,+,+,+,+,+,0,0,+,0,+,+
2021,Kansas,SE Kans. SEC 637, ,2000034,2020-21,2609950,3284692,674742,137147,3421839,513275.85,2,0,0,1,1,+,+,0,+,+,+,+,+,0,0,+,0,+,+
2021,Kansas,Tri-County SEC 607, ,2000035,2020-21,1820725,2260560,439835,84969,2345529,351829.35,1,0,0,1,1,+,+,0,+,+,+,+,+,0,0,+,0,+,+
2021,Kansas,Doniphan Co EC 616, ,2000037,2020-21,304528,362576,58048,27053,389629,58444.35,1,0,0,1,1,+,+,0,+,+,+,+,+,0,0,+,0,+,+
